datasetId,openFemaDataSet,datasetVersion,name,title,description,type,sortOrder,isSearchable,isNestedObject,isNullable,primaryKey,id,lastRefresh,hash
openfema-49,HazardMitigationAssistanceProjects,3,recipientTribalIndicator,Recipient Tribal Indicator,Indicates if the recipient (or formally referred to as grantee) is Tribal.,boolean,15,0,0,1,0,9f4ecc8b-b99b-452e-99f6-0fa62379da10,2023-05-21T01:46:53.955Z,7c9c1f87a900e940acb5b826eb099a032e4b485b
openfema-49,HazardMitigationAssistanceProjects,3,subrecipientTribalIndicator,Subrecipient Tribal Indicator,Indicates if the subrecipient (previously referred to as subgrantee) is Tribal,boolean,17,0,0,1,0,3c74cfe1-ce0a-4af8-96c0-369f0bfb228c,2023-05-21T01:46:53.955Z,331c34b90b657b3b262c362208420c4d230f0c4e
openfema-49,HazardMitigationAssistanceProjects,3,dataSource,Data Source,"Indicates which source system provided the data (e.g., eGrants, FMA, HMGP, HMGP-Historical)",text,18,1,0,0,0,b0c690c5-35a9-48a9-9c39-c7df3d69d488,2023-05-21T01:46:53.955Z,c0fa0273f41abacb62fb60d22435e74680989345
openfema-49,HazardMitigationAssistanceProjects,3,dateApproved,Date Approved,"Date the project was approved by FEMA. For HMGP projects, this date is based on the Regional Directors signature date for the latest amendment that was approved.",date,19,1,0,1,0,481fab8c-e754-4dda-87bb-23d292de6e21,2023-05-21T01:46:53.955Z,2e767f63423e8fd5f3a4ce585d00ae31c3c8676c
openfema-49,HazardMitigationAssistanceProjects,3,dateClosed,Date Closed,Date the project was closed by FEMA.,date,20,1,0,1,0,ef8d4d71-f0fc-4c13-b94b-a55023d8898f,2023-05-21T01:46:53.955Z,50da022fb444e87a4d18e9af292d1c8e0eace4dd
openfema-49,HazardMitigationAssistanceProjects,3,dateInitiallyApproved,Date Initially Approved,"Date the project was initially approved by FEMA. For HMGP projects, this date is based on the Regional Directors signature date for the first amendment that was approved.",date,21,1,0,1,0,b3e61663-b9eb-4bcc-ba77-df02deb268e5,2023-05-21T01:46:53.955Z,39bb810a6daf73db33276a20f594da779134e32e
openfema-49,HazardMitigationAssistanceProjects,3,projectAmount,Project Amount,Total cost of the project as submitted in the project subapplication.,"decimal(14,2)",22,1,0,0,0,a38b95aa-25b3-4df3-adfe-5fcd90637b99,2023-05-21T01:46:53.955Z,d4a69b3bd178590b912c45df0fae288ae85bda68
openfema-49,HazardMitigationAssistanceProjects,3,federalShareObligated,Federal Share Obligated,Federal share obligated for eligible project activities. For HMGP this field does not include Admin Costs or Management Costs obligated with the project.,"decimal(14,2)",23,1,0,0,0,5c815856-2804-4c5d-85e9-0a5e2934fff1,2023-05-21T01:46:53.955Z,8f6e7c52879288afda8f03a87e9422251bc066cf
openfema-49,HazardMitigationAssistanceProjects,3,subrecipientAdminCostAmt,Subrecipient Administrative Costs Obligated,"Amount obligated for eligible subrecipient administrative activities (previously referred to as Federal Share Subgrantee Admin Amount). Subrecipient Administrative Costs only apply to disasters prior to November 13, 2007.",bigint,24,1,0,1,0,a330cef2-d609-4b74-ac99-bf8b40adc80f,2023-05-21T01:46:53.955Z,b8f79aff79271c1a40c57d68fd0e2790da2e89b7
openfema-49,HazardMitigationAssistanceProjects,3,srmcObligatedAmt,Subrecipient Management Costs Obligated,"Amount obligated for eligible subrecipient management costs activities. Subrecipient Management Costs only apply to disasters declared on or after August 1, 2017.","decimal(14,2)",25,1,0,1,0,83e14272-74f9-446e-af1f-92b337c41110,2023-05-21T01:46:53.955Z,3c666089116583627f9557ab33944e6fa0ef3cd1
openfema-49,HazardMitigationAssistanceProjects,3,recipientAdminCostAmt,Recipient Administrative Costs Obligated,"Amount obligated for eligible recipient (previously referred to Grantee Administrative Activities). Recipient Administrative Costs only apply to disasters prior to November 13, 2007","decimal(14,2)",26,1,0,1,0,b4ae583a-1a20-466c-97c9-40b9ec6c7326,2023-05-21T01:46:53.955Z,d0be68e98be0ae44885450db2b5e15d4a6aad9ae
openfema-49,HazardMitigationAssistanceProjects,3,costSharePercentage,Cost Share Percentage,Proposed percentage of the project cost to be covered by FEMA.,"decimal(14,2)",27,1,0,1,0,85be036f-a7dd-45e4-8d2a-eca61b3d71cf,2023-05-21T01:46:53.955Z,b00b2b7508cd3cdae77fa9be84da01d015c8f235
openfema-49,HazardMitigationAssistanceProjects,3,benefitCostRatio,Benefit Cost Ratio,"The Benefit-Cost Ratio (BCR) is a numerical expression of the cost-effectiveness of a project. The BCR is derived from a project's total net benefits divided by its total project cost. Composite BCRs of 1.0 or greater have more benefits than costs, and are therefore cost-effective.","decimal(14,2)",28,1,0,1,0,ee9a992d-8811-4068-84f8-c278f76bd4ec,2023-05-21T01:46:53.955Z,456d4cb34abd2bb34cee98052b1112c4db2ff719
openfema-49,HazardMitigationAssistanceProjects,3,netValueBenefits,Net Value Benefits,Net present value of benefits from the Benefit-Cost Analysis that represents the amount of benefits that will occur for the life of the project.,"decimal(14,2)",29,1,0,1,0,c5dfbe5d-2d2f-4461-8c3a-c3b47b4ba663,2023-05-21T01:46:53.955Z,6f6bb3a13d4b5a30714319068576adb03db0688f
openfema-49,HazardMitigationAssistanceProjects,3,numberOfFinalProperties,Number of Final Properties,Actual number of properties mitigated by the project as provided by project closeout activities.,smallint,30,1,0,0,0,11c82a21-96f3-4ac9-bb08-2527d25e6592,2023-05-21T01:46:53.955Z,9386515e222b7f8c5826599c0870b08d09428073
openfema-49,HazardMitigationAssistanceProjects,3,numberOfProperties,Number of Properties,"Proposed number of properties to be mitigated by the project. Note, a zero values means the project does not apply mitigation directly to structures.",smallint,31,1,0,0,0,bc1bc091-2574-4f3f-8fb7-b776961bb113,2023-05-21T01:46:53.955Z,2dcdb58be7d2cea48b7e15926be6f18522c13d7f
openfema-49,HazardMitigationAssistanceProjects,3,id,ID,Unique ID assigned to the record,uuid,32,1,0,0,0,b23d87aa-7db4-4583-a17f-fe798e17cf43,2023-05-21T01:46:53.955Z,5572c7d5cc56dd77e5979a53055dc512374a75b5
openfema-50,HazardMitigationPlanStatuses,1,femaRegion,FEMA Region,Number (1-10) used to represent the Region associated with the plan,smallint,1,1,0,0,0,6111875e-1ead-492d-b6c3-699422776210,2023-05-21T01:46:53.955Z,4a9e453a35ade244435bd3ce5308b71e1747c49e
openfema-50,HazardMitigationPlanStatuses,1,stateAbbreviation,State Abbreviation,"Two letter abbreviation of the state (e.g., VA)",text,2,1,0,0,0,0506826b-c4f3-4b8c-af3f-6bc25c2adac5,2023-05-21T01:46:53.955Z,f2891aba0f0d054480d842e5b1385ebe98ec20fb
openfema-50,HazardMitigationPlanStatuses,1,state,State Name,"Full name of the State (e.g., Virginia) associated with the plan",text,3,1,0,0,0,5d0030aa-0cb9-4c5f-b405-48528022f7fc,2023-05-21T01:46:53.955Z,503825d0ad317200e085f1700785d4ad31dd1288
openfema-50,HazardMitigationPlanStatuses,1,countyName,County Name,"The name of a U.S. county, parish, borough, independent city or other political subdivision of a U.S. state or territory",text,4,1,0,1,0,d334ae25-e898-4bac-8476-be5937b263a7,2023-05-21T01:46:53.955Z,ddd0c6138a570230b71c2491b6101d0d2ddfc80e
openfema-50,HazardMitigationPlanStatuses,1,placeName,Community Name,Name of the Community,text,5,1,0,1,0,4fbced18-40d0-4004-b3d6-b7ca8c3416b3,2023-05-21T01:46:53.955Z,1f699c3bf0d49533363be0678462ddaf33705953
openfema-50,HazardMitigationPlanStatuses,1,planTitle,Plan Title,"The name of the Mitigation Plan, typically as shown on the cover of the submitted document",text,7,1,0,0,0,5465ad5c-7eb0-4c2e-b257-65447f7de072,2023-05-21T01:46:53.955Z,92e72bad3055d8cd37c49def0d4e069ff6106621
openfema-50,HazardMitigationPlanStatuses,1,planType,Plan Type,"The description of the Reference Plan Type. Plan Type values include: Standard State, Standard Tribe, Enhanced State, Enhanced Tribe, Single-Jurisdiction, Multi-Jurisdiction",text,8,1,0,0,0,33de3d35-bece-473f-81a2-9291d78de8f1,2023-05-21T01:46:53.955Z,bd60a25bb3ebacd20f010b376a09a6ccb54830d4
openfema-50,HazardMitigationPlanStatuses,1,apaDate,Approved Pending Adoption (APA) Date,"Approvable Pending Adoption. The date FEMA determines a Mitigation Plan meets all requirements of 44 CFR Part 201, except adoption by one or more of the Jurisdictions associated with the Plan that would then prompt FEMA approval.",date,9,1,0,1,0,9b16ed63-1a9a-4583-82d5-6fb9197b35e2,2023-05-21T01:46:53.955Z,d478d1035452a3c0fd163dec24c40093007da0b6
openfema-50,HazardMitigationPlanStatuses,1,planApprovalDate,Plan Approval Date,"The date the Mitigation Plan was approved by FEMA. Once established, the date will not change during the next 5 years. Historically, plans were updated every 3 years, but starting in 2016 all plans are updated every 5 years.",date,10,1,0,1,0,37e2c0f9-bf8c-4b70-a371-abb6129adb58,2023-05-21T01:46:53.955Z,a9f9cbbed51bd947abb081c4a7efc0f17ff93fd7
openfema-50,HazardMitigationPlanStatuses,1,planExpirationDate,Plan Expiration Date,The date when the Mitigation Plan expires. Approval Date plus 5 years.,date,11,1,0,1,0,6a496cf7-ecf0-4e60-bb96-f2b44fb6f783,2023-05-21T01:46:53.955Z,2aeebb651341d09b3636bb7a7db8476b7df51621
openfema-50,HazardMitigationPlanStatuses,1,planStatus,Plan Status,"The description of the Reference Plan Status. Plan Status values include: Approved, Approved Pending Adoption (APA), Plan In Progress, In Review, Expired, Awaiting Revisions",text,12,1,0,0,0,866f1f20-9be4-4031-bcd2-d42782aaf285,2023-05-21T01:46:53.955Z,eefee783fc21420b6ee92934114a9cde470e2780
openfema-50,HazardMitigationPlanStatuses,1,jurisdictionStatus,Jurisdiction Status,"The status of a Jurisdiction that is an identified participant in a Mitigation Plan. Jurisdiction status values include: Approved, Approved Pending Adoption (APA), Plan In Progress, In Review, Expired, Awaiting Revisions",text,13,1,0,0,0,1c297400-75a8-4821-8d86-4f54caa31965,2023-05-21T01:46:53.955Z,a3dd135413067170d5adca51930bf3c710fe38e1
openfema-50,HazardMitigationPlanStatuses,1,planId,MPP Plan ID,The MPP Plan ID is a unique number assisgned to each and every new or updated version of a plan. Note: one jurisdiction can have many Plan IDs if they have gone through several updates of a plan.,integer,14,1,0,0,0,9974accb-a73a-453b-bec3-d7f852022838,2023-05-21T01:46:53.955Z,3a3437c10fa4984c2115360770f3b2d0c2a4e0f8
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,projectIdentifier,Project Identifier,"Single-value that uniquely identifies the project. Disaster-based projects use the convention of DR-disaster number-project number-suffix (e.g., DR-1761-0001-M) while non-disaster projects use the unique project number (e.g., FMA-PJ-10-WA-2017-006).",text,1,1,0,0,1,f178d50f-e826-42a9-bf2f-e27ae53e2451,2023-05-21T01:46:53.955Z,71a22e54333c3c59e1691be51ef003ec4ae464e0
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,communityName,Community Name,Name of the community participating in the National Flood Insurance Program's Community Rating System (NFIP's CRS),text,2,1,0,0,0,632f85b1-75e9-48ce-801d-d6dca05b19bc,2023-05-21T01:46:53.955Z,3cfcb0fea3e70701ce3dab79f8cbc49e7117f5b8
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,communityNumber,Community Number,Identifier assigned to the community participating in the National Flood Insurance Program's Community Rating System (NFIP's CRS).,text,3,1,0,0,0,17fc063d-fa1e-4db7-bd1d-0e8022dafd9b,2023-05-21T01:46:53.955Z,05f47d0a5bbb62234eee69f00f572f2a33db27bd
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,hash,hash,MD5 hash of fields and values of the record,text,4,1,0,0,0,555f0eb7-e47e-4b55-86a1-0ee44cbba7a5,2023-05-21T01:46:53.955Z,2cf08bafd132259e51794c52392c81393248a9bb
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,lastRefresh,Last Refresh,Date the record was last updated in the API data store,datetimez,5,1,0,0,0,fe138aee-ffcf-4e86-aeaf-8b668f47057f,2023-05-21T01:46:53.955Z,24ce13aeb9e8786631e9115a4719fb0e4733e0ae
openfema-52,HazardMitigationAssistanceProjectsByNfipCrsCommunities,1,id,ID,Unique ID assigned to the record that does not persist between data set refreshes,uuid,6,1,0,0,0,4768649f-128e-440b-9992-0a9ec42ff9c7,2023-05-21T01:46:53.955Z,42e8a1c435df6aa8c3ea0691a1b03db2d54ab897
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,disasterNumber,Disaster Number,"Sequentially assigned number used to designate an event or incident declared as a disaster.  For more information on the disaster process, https://www.fema.gov/disasters/how-declared",smallint,1,1,0,0,1,647e9182-3bfb-485e-ad78-805944721ca5,2023-05-21T01:46:53.955Z,7ff0e851b0dc0df686d928c7512ab08eb94b414c
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,state,State,Two-letter state abbreviation for disaster state,text,2,1,0,0,1,c5b4f5eb-0f00-4889-ba91-c13d46c0c373,2023-05-21T01:46:53.955Z,029e514f230cdf33e112c9a77a46ee6cc3d21b79
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,county,County,"The name of a U.S. county, parish, borough, independent city or other political subdivision of a U.S. state or territory",text,3,1,0,0,1,5e2a14a7-8243-44c6-a237-f38ecde9de92,2023-05-21T01:46:53.955Z,1fe6950218785ef6fb0a1fc9686f052505dd8ce8
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,city,City,City,text,4,1,0,1,1,f6c4bab7-f1cf-4c8b-aafc-83a756e73068,2023-05-21T01:46:53.955Z,c5c8f2019934a4b563f5c1c8827d82db648d304c
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,zipCode,Zip,Zip code,text,5,1,0,1,1,e10556ee-8de4-43e9-a977-f6eb938793a2,2023-05-21T01:46:53.955Z,c0d2d97ab32b751ee9858173358d27bcf95ae7e0
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,totalValidRegistrations,Total Valid Registrations,Total number of valid registrations,smallint,6,1,0,0,0,f57aa018-70ea-4afb-999b-6c4705a13250,2023-05-21T01:46:53.955Z,0697aefb873bd60b064673ef43f8426a74465d18
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,validCallCenterRegistrations,Valid Call Center Registrations,Total number of valid registrations submitted through the call center,smallint,7,1,0,0,0,5dd2e45c-367c-45e3-93ea-86f82d575518,2023-05-21T01:46:53.955Z,0d37bdcc512ea0f24256340574456ace61acc6a2
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,validWebRegistrations,Valid Web Registrations,Total number of valid registrations submitted through the website,smallint,8,1,0,0,0,6cbb6f40-b41c-46d9-a35b-cb70bb16cc10,2023-05-21T01:46:53.955Z,65c922f67eb1014440bb4983e92b38e6c9d4c1b0
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,validMobileRegistrations,Valid Mobile Registrations,Total number of valid registrations submitted through a mobile device,smallint,9,1,0,0,0,d1445ac6-b225-48b0-94f8-6e91a89fe509,2023-05-21T01:46:53.955Z,11bfd5983c6db0f8ad86ed305e524ee901aea1d8
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,ihpReferrals,IHP Referrals,Cumulative number of applicants referred to the IHP Program,smallint,10,1,0,0,0,09750bff-3cab-43c0-8c31-c774a2d756aa,2023-05-21T01:46:53.955Z,283e888fd2c828642489279f419a44adff6c35b6
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,ihpEligible,IHP Eligible,Total number of valid registrations eligible for IHP assistance,smallint,11,1,0,0,0,8ac12361-3755-4e47-a7f7-be6241c0dd55,2023-05-21T01:46:53.955Z,03086483d1d7ec1953c6f9f2a10d62d8ffa1c5c5
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,ihpAmount,IHP Amount,Total IHP Amount awarded in dollars for Housing Assistance (HA) and Other Needs Assistance (ONA)  among eligible applicants for designated incident,"decimal(12,2)",12,1,0,0,0,2a66cfb1-5d03-4fcd-b49b-0308d13e3565,2023-05-21T01:46:53.955Z,f76e9829e7f9e05c67706b27729a34c9348d66a6
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,haReferrals,HA Referrals,Total number of applications referred to the Housing Assistance (HA) Program,smallint,13,1,0,0,0,44563f10-d330-4d9c-9b41-d14c503157fa,2023-05-21T01:46:53.955Z,83d59c2122ad8b11bd74635b17f33ca77ffe411c
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,haEligible,HA Eligible,Total number of valid registrations eligible for Housing Assistance (HA),smallint,14,1,0,0,0,c44ea89d-b00e-4b32-b02d-6ccafbbe8914,2023-05-21T01:46:53.955Z,9ede166aa537845a7a9cb3b2916420367c615c11
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,haAmount,HA Amount,Total amount awarded for Housing Assistance (HA) in dollars from the Individual and Households Program (IHP),"decimal(12,2)",15,1,0,0,0,06fdbc24-a36f-4090-946d-276ba95e5d18,2023-05-21T01:46:53.955Z,206d0220bd132ec1eb1210913846ecb1925ab9f1
openfema-53,RegistrationIntakeIndividualsHouseholdPrograms,2,onaReferrals,ONA Referrals,Total number of applications referred to the Other Needs Assistance (ONA) Program,smallint,16,1,0,0,0,63386fc5-e9db-4e43-a736-4f0c98d51708,2023-05-21T01:46:53.955Z,49dc0ad0a4a8514b7da2b4e8d8b8a865ffa0cdfd
